Player	Salary	Year
Jared Dudley	$4,250,000	2015
Damian Lillard	$4,236,286	2015
Cody Zeller	$4,204,200	2015
Aaron Gordon	$4,171,680	2015
Kristaps Porzingis	$4,131,720	2015
Vince Carter	$4,088,019	2015
Devin Harris	$4,053,446	2015
Alan Anderson	$4,000,000	2015
Jordan Hill	$4,000,000	2015
Ian Mahinmi	$4,000,000	2015
Thabo Sefolosha	$4,000,000	2015
Nemanja Bjelica	$3,950,000	2015
Harrison Barnes	$3,873,398	2015
Marreese Speights	$3,815,500	2015
Alex Len	$3,807,120	2015
Dante Exum	$3,777,720	2015
Steve Novak	$3,758,017	2015
Nick Collison	$3,750,000	2015
Kyle O'Quinn	$3,750,000	2015
Mario Hezonja	$3,741,480	2015
Terrence Ross	$3,553,917	2015
Lavoy Allen	$3,550,000	2015
Matt Barnes	$3,542,500	2015
Will Barton	$3,533,333	2015
Nerlens Noel	$3,457,800	2015
Marcus Smart	$3,431,040	2015
Bojan Bogdanovic	$3,425,510	2015
Evan Turner	$3,425,510	2015
Willie Cauley-Stein	$3,398,280	2015
Quincy Pondexter	$3,382,023	2015
Paul Pierce	$3,376,000	2015
Anthony Morrow	$3,344,000	2015
Mike Scott	$3,333,333	2015
Drew Gooden	$3,300,000	2015
Andre Drummond	$3,272,090	2015
Norris Cole	$3,203,780	2015
Patrick Mills	$3,200,000	2015
KJ McDaniels	$3,189,794	2015
Ben McLemore	$3,156,600	2015
Randy Foye	$3,135,000	2015
Julius Randle	$3,132,240	2015
Austin Rivers	$3,110,796	2015
Emmanuel Mudiay	$3,102,240	2015
Meyers Leonard	$3,075,879	2015
Jeremy Lamb	$3,034,356	2015
Jerryd Bayless	$3,000,000	2015
Brandon Bass	$3,000,000	2015
Anthony Tolliver	$3,000,000	2015
DJ Augustin	$3,000,000	2015
Toney Douglas	$2,971,568	2015
John Henson	$2,943,220	2015
Luis Scola	$2,900,000	2015
Moe Harkless	$2,894,058	2015
Kentavious Caldwell-Pope	$2,891,760	2015
Kirk Hinrich	$2,870,000	2015
Nik Stauskas	$2,869,440	2015
Brian Roberts	$2,854,940	2015
Udonis Haslem	$2,854,940	2015
Dante Cunningham	$2,850,000	2015
Stanley Johnson	$2,841,960	2015
Omri Casspi	$2,836,186	2015
Bismack Biyombo	$2,814,000	2015
Manu Ginobili	$2,814,000	2015
Sonny Weems	$2,814,000	2015
Kevin Seraphin	$2,814,000	2015
Darrell Arthur	$2,814,000	2015
Tibor Pleiss	$2,700,000	2015
Furkan Aldemir	$2,683,841	2015
Trey Burke	$2,658,240	2015
Noah Vonleh	$2,637,720	2015
Tyler Zeller	$2,616,975	2015
Frank Kaminsky	$2,612,520	2015
CJ McCollum	$2,525,160	2015
Elfrid Payton	$2,505,720	2015
James Johnson	$2,500,000	2015
Leandro Barbosa	$2,500,000	2015
Joel Anthony	$2,500,000	2015
Terrence Jones	$2,489,529	2015
Justise Winslow	$2,481,720	2015
Shelvin Mack	$2,433,333	2015
Michael Carter-Williams	$2,399,040	2015
Andrew Nicholson	$2,380,593	2015
Doug McDermott	$2,380,440	2015
Tony Wroten	$2,346,760	2015
Jordan Farmar	$2,291,455	2015
Evan Fournier	$2,288,204	2015
Steven Adams	$2,279,040	2015
Myles Turner	$2,277,960	2015
Jared Sullinger	$2,269,260	2015
Aaron Brooks	$2,250,000	2015
Trey Lyles	$2,239,800	2015
Ramon Sessions	$2,170,465	2015
Kelly Olynyk	$2,165,160	2015
Zach LaVine	$2,148,360	2015
Kendall Marshall	$2,144,772	2015
Gary Neal	$2,139,000	2015
Jeremy Lin	$2,139,000	2015
Miles Plumlee	$2,109,293	2015
Joe Ingles	$2,100,000	2015
Steve Blake	$2,100,000	2015
Danny Granger	$2,100,000	2015
Maurice Williams	$2,100,000	2015
Beno Udrih	$2,080,465	2015
Shabazz Muhammad	$2,056,920	2015
Devin Booker	$2,055,840	2015
TJ Warren	$2,041,080	2015
Perry Jones	$2,038,206	2015
Cameron Payne	$2,021,520	2015
Festus Ezeli	$2,008,748	2015
DeJuan Blair	$2,000,000	2015
Kent Bazemore	$2,000,000	2015
Giannis Antetokounmpo	$1,953,960	2015
Adreian Payne	$1,938,840	2015
Kelly Oubre	$1,920,240	2015
Lucas Nogueira	$1,842,000	2015
Jusuf Nurkic	$1,842,000	2015
Terry Rozier	$1,824,360	2015
Dennis Schroeder	$1,763,400	2015
Zoran Dragic	$1,756,500	2015
James Young	$1,749,840	2015
Rashad Vaughn	$1,733,040	2015
Ryan Kelly	$1,724,250	2015
Joffrey Lauvergne	$1,709,719	2015
Louis Amundson	$1,700,000	2015
Tyler Ennis	$1,662,360	2015
Sam Dekker	$1,646,400	2015
Lance Thomas	$1,636,842	2015
Sergey Karasev	$1,599,840	2015
Gary Harris	$1,587,480	2015
Jerian Grant	$1,572,360	2015
Tony Snell	$1,535,880	2015
Bruno Caboclo	$1,524,000	2015
Delon Wright	$1,509,360	2015
Wayne Ellington	$1,500,000	2015
Shane Larkin	$1,500,000	2015
David West	$1,499,187	2015
Matt Bonner	$1,499,187	2015
Rasual Butler	$1,499,187	2015
Caron Butler	$1,499,187	2015
Ronnie Price	$1,499,187	2015
Kendrick Perkins	$1,499,187	2015
Tayshaun Prince	$1,499,187	2015
Amare Stoudemire	$1,499,187	2015
Metta World Peace	$1,499,187	2015
Jason Terry	$1,499,187	2015
Samuel Dalembert	$1,499,187	2015
Charlie Villanueva	$1,499,187	2015
Richard Jefferson	$1,499,187	2015
James Jones	$1,499,187	2015
Andre Miller	$1,490,369	2015
Gorgui Dieng	$1,474,440	2015
Mitch McGary	$1,463,040	2015
Justin Anderson	$1,449,000	2015
Marcus Thornton	$1,436,891	2015
Pablo Prigioni	$1,421,348	2015
Mason Plumlee	$1,415,520	2015
Jordan Adams	$1,404,600	2015
Gerald Green	$1,362,897	2015
Andrea Bargnani	$1,362,897	2015
Solomon Hill	$1,358,880	2015
Sasha Vujacic	$1,356,146	2015
Aaron Gray	$1,356,146	2015
Rodney Hood	$1,348,440	2015
Matthew Dellavedova	$1,347,276	2015
Bobby Portis	$1,344,120	2015
Rondae Hollis-Jefferson	$1,335,480	2015
Alonzo Gee	$1,320,000	2015
Tim Hardaway Jr	$1,304,520	2015
Nikola Jokic	$1,300,000	2015
Shabazz Napier	$1,294,440	2015
Tyus Jones	$1,282,080	2015
Sasha Kaun	$1,276,000	2015
Luc Mbah a Moute	$1,270,964	2015
Brandon Rush	$1,270,964	2015
Cartier Martin	$1,270,964	2015
Reggie Bullock	$1,252,400	2015
Clint Capela	$1,242,720	2015
Jarell Martin	$1,230,840	2015
Andre Roberson	$1,210,800	2015
PJ Hairston	$1,201,440	2015
Boban Marjanovic	$1,200,000	2015
Jeremy Evans	$1,185,784	2015
Tyler Hansbrough	$1,185,784	2015
Rudy Gobert	$1,175,880	2015
Jordan Mickey	$1,170,960	2015
Archie Goodwin	$1,160,160	2015
CJ Wilcox	$1,159,680	2015
Larry Nance Jr	$1,155,600	2015
Chris Copeland	$1,150,000	2015
Damjan Rudez	$1,149,500	2015
RJ Hunter	$1,148,640	2015
Kyle Anderson	$1,142,880	2015
Josh Huestis	$1,140,240	2015
Chris McCullough	$1,140,240	2015
Kevon Looney	$1,131,960	2015
JaKarr Sampson	$1,103,547	2015
Garrett Temple	$1,100,602	2015
Ishmael Smith	$1,100,602	2015
Luke Babbitt	$1,100,602	2015
Wesley Johnson	$1,100,602	2015
Cole Aldrich	$1,100,602	2015
Glenn Robinson III	$1,100,000	2015
Ray McCallum	$1,076,758	2015
Richaun Holmes	$1,075,000	2015
Jared Cunningham	$1,039,074	2015
Jon Leuer	$1,035,000	2015
James Anderson	$1,015,421	2015
Joey Dorsey	$1,015,421	2015
E'Twaun Moore	$1,015,421	2015
Donald Sloan	$1,015,421	2015
Phil Pressey	$1,014,142	2015
Joseph Young	$1,007,026	2015
Rakeem Christmas	$1,007,026	2015
Robert Covington	$1,000,000	2015
Montrezl Harrell	$1,000,000	2015
Walter Tavares	$1,000,000	2015
Tim Frazier	$989,216	2015
Robert Sacre	$981,358	2015
John Jenkins	$981,349	2015
Christapher Johnson	$981,348	2015
Quincy Acy	$981,348	2015
Hassan Whiteside	$981,348	2015
Thomas Robinson	$981,348	2015
Jeff Withey	$947,276	2015
Seth Curry	$947,276	2015
Allen Crabbe	$947,276	2015
Hollis Thompson	$947,276	2015
Isaiah Canaan	$947,276	2015
Dewayne Dedmon	$947,276	2015
Ian Clark	$947,276	2015
Gal Mekel	$947,276	2015
Justin Holiday	$947,276	2015
Troy Daniels	$947,276	2015
Mike Muscala	$947,276	2015
James Ennis	$944,477	2015
Elton Brand	$890,693	2015
Damien Inglis	$855,000	2015
Eric Moreland	$845,059	2015
Jerami Grant	$845,059	2015
Joe Harris	$845,059	2015
Devyn Marble	$845,059	2015
Langston Galloway	$845,059	2015
Cleanthony Early	$845,059	2015
Jarnell Stokes	$845,059	2015
Johnny O'Bryant	$845,059	2015
Tyler Johnson	$845,059	2015
JaMychal Green	$845,059	2015
Russ Smith	$845,059	2015
Jordan Clarkson	$845,059	2015
Tarik Black	$845,059	2015
Shayne Whittington	$845,059	2015
James Michael McAdoo	$845,059	2015
Spencer Dinwiddie	$845,059	2015
Nick Johnson	$845,059	2015
Dwight Powell	$845,059	2015
Cameron Bairstow	$845,059	2015
Markel Brown	$845,059	2015
Raul Neto	$840,000	2015
Kostas Papanikolaou	$800,320	2015
Pierre Jackson	$750,000	2015
Norman Powell	$650,000	2015
Jimmer Fredette	$625,167	2015
Pat Connaughton	$625,093	2015
Ryan Hollins	$615,906	2015
Darrun Hilliard	$600,000	2015
Treveon Graham	$525,093	2015
Jonathon Simmons	$525,093	2015
Duje Dukan	$525,093	2015
Luis Montero	$525,093	2015
Cliff Alexander	$525,093	2015
TJ McConnell	$525,093	2015
Josh Richardson	$525,093	2015
Michael Frazier	$525,093	2015
Anthony Brown	$525,093	2015
Marcelo Huertas	$525,093	2015
Branden Dawson	$525,093	2015
Maurice Ndour	$525,093	2015
Salah Mejri	$525,093	2015
Cristiano Felicio	$525,093	2015
Aaron Harrison	$525,093	2015
Willie Reed	$525,093	2015
Lamar Patterson	$525,093	2015
Cory Jefferson	$362,878	2015
Elijah Millsap	$352,936	2015
Nazr Mohammed	$352,749	2015
Jarell Eddie	$349,032	2015
Christian Wood	$339,762	2015
Sean Kilpatrick	$320,594	2015
Michael Beasley	$306,526	2015
Jorge Gutierrez	$300,899	2015
Jeff Ayres	$251,890	2015
Lorenzo Brown	$222,888	2015
Andrew Goudelock	$200,600	2015
Scottie Wilbekin	$200,000	2015
Erick Green	$199,418	2015
Greg Smith	$197,111	2015
Jordan McRae	$172,971	2015
Henry Sims	$161,633	2015
Xavier Munford	$123,548	2015
Jordan Hamilton	$119,461	2015
Alan Williams	$114,284	2015
Orlando Johnson	$111,444	2015
Jonathan Holmes	$100,000	2015
Bryce Cotton	$99,418	2015
Justin Harper	$99,418	2015
Alex Stepheson	$92,662	2015
Chuck Hayes	$70,549	2015
Keith Appling	$61,775	2015
Bryce Dejean-Jones	$61,775	2015
Axel Toupane	$61,775	2015
Briante Weber	$61,774	2015
Coty Clarke	$61,774	2015
Elliot Williams	$57,726	2015
Quincy Miller	$50,000	2015
JJ O'Brien	$30,887	2015
Thanasis Antetokounmpo	$30,887	2015
Nate Robinson	$26,456	2015
Dorell Wright	$17,637	2015
John Holland	$9,266	2015
LeBron James	$30,963,450	2016
DeMar DeRozan	$26,540,100	2016
Russell Westbrook	$26,540,100	2016
Mike Conley	$26,540,100	2016
James Harden	$26,540,100	2016
Kevin Durant	$26,540,100	2016
Al Horford	$26,540,100	2016
Dirk Nowitzki	$25,000,000	2016
Carmelo Anthony	$24,559,380	2016
Damian Lillard	$24,328,425	2016
Chris Bosh	$23,741,060	2016
Dwight Howard	$23,500,000	2016
Dwyane Wade	$23,200,000	2016
Chris Paul	$22,868,827	2016
Bradley Beal	$22,116,750	2016
Anthony Davis	$22,116,750	2016
Hassan Whiteside	$22,116,750	2016
Chandler Parsons	$22,116,750	2016
Andre Drummond	$22,116,750	2016
Harrison Barnes	$22,116,750	2016
Derrick Rose	$21,323,252	2016
Marc Gasol	$21,165,675	2016
DeAndre Jordan	$21,165,675	2016
Kevin Love	$21,165,675	2016
Brook Lopez	$21,165,675	2016
Nicolas Batum	$20,869,566	2016
LaMarcus Aldridge	$20,575,005	2016
Blake Griffin	$20,093,064	2016
Paul Millsap	$20,072,033	2016
Ryan Anderson	$18,735,364	2016
Allen Crabbe	$18,500,000	2016
Paul George	$18,100,000	2016
Luol Deng	$18,000,000	2016
Kawhi Leonard	$17,638,063	2016
Kyrie Irving	$17,638,063	2016
Jimmy Butler	$17,552,209	2016
Tobias Harris	$17,200,000	2016
Enes Kanter	$17,145,838	2016
Greg Monroe	$17,145,838	2016
Wesley Matthews	$17,145,838	2016
Bismack Biyombo	$17,000,000	2016
Evan Fournier	$17,000,000	2016
Joakim Noah	$17,000,000	2016
Klay Thompson	$16,663,575	2016
Evan Turner	$16,393,443	2016
Gordon Hayward	$16,073,140	2016
Ian Mahinmi	$16,000,000	2016
Timofey Mozgov	$16,000,000	2016
Goran Dragic	$15,891,725	2016
John Wall	$15,756,438	2016
DeMarcus Cousins	$15,756,438	2016
Kent Bazemore	$15,730,337	2016
Pau Gasol	$15,500,000	2016
Draymond Green	$15,330,435	2016
Tristan Thompson	$15,330,435	2016
Khris Middleton	$15,200,000	2016
Danilo Gallinari	$15,050,000	2016
Jeff Green	$15,000,000	2016
Reggie Jackson	$14,956,522	2016
Deron Williams	$14,885,520	2016
Tony Parker	$14,445,313	2016
Jonas Valanciunas	$14,382,023	2016
DeMarre Carroll	$14,200,000	2016
Manu Ginobili	$14,000,000	2016
Eric Bledsoe	$14,000,000	2016
Rajon Rondo	$14,000,000	2016
Ricky Rubio	$13,400,000	2016
Rudy Gay	$13,333,333	2016
Jamal Crawford	$13,253,012	2016
Robin Lopez	$13,219,250	2016
Michael Kidd-Gilchrist	$13,000,000	2016
JR Smith	$12,800,000	2016
Brandon Knight	$12,606,250	2016
Arron Afflalo	$12,500,000	2016
Jordan Clarkson	$12,500,000	2016
Tyson Chandler	$12,415,000	2016
Miles Plumlee	$12,400,000	2016
Eric Gordon	$12,385,665	2016
John Henson	$12,267,606	2016
Serge Ibaka	$12,250,000	2016
Marvin Williams	$12,250,000	2016
Stephen Curry	$12,112,359	2016
Nikola Pekovic	$12,100,000	2016
Thaddeus Young	$12,078,652	2016
Kenneth Faried	$12,078,652	2016
Marcin Gortat	$12,000,000	2016
Kyle Lowry	$12,000,000	2016
Kemba Walker	$12,000,000	2016
Amir Johnson	$12,000,000	2016
Nikola Vucevic	$11,750,000	2016
Solomon Hill	$11,709,603	2016
Jeremy Lin	$11,483,254	2016
Andrew Bogut	$11,410,378	2016
Courtney Lee	$11,242,000	2016
Wilson Chandler	$11,233,146	2016
Andre Iguodala	$11,131,368	2016
Derrick Favors	$11,050,000	2016
Joe Johnson	$11,000,000	2016
Jrue Holiday	$11,000,000	2016
Austin Rivers	$11,000,000	2016
Jon Leuer	$10,991,957	2016
Anderson Varejao	$10,851,659	2016
Monta Ellis	$10,763,500	2016
Mirza Teletovic	$10,500,000	2016
Jared Dudley	$10,470,000	2016
Al Jefferson	$10,230,179	2016
Tyreke Evans	$10,203,755	2016
Danny Green	$10,000,000	2016
Terrence Ross	$10,000,000	2016
Zach Randolph	$10,000,000	2016
Alec Burks	$9,904,495	2016
Omer Asik	$9,904,494	2016
Iman Shumpert	$9,662,922	2016
Matthew Dellavedova	$9,607,500	2016
Jerryd Bayless	$9,424,084	2016
Trevor Booker	$9,250,000	2016
Meyers Leonard	$9,213,484	2016
Gerald Henderson	$9,000,000	2016
Moe Harkless	$8,988,764	2016
Taj Gibson	$8,950,000	2016
E'Twaun Moore	$8,801,363	2016
Kris Humphries	$8,630,000	2016
Ersan Ilyasova	$8,400,000	2016
Dwight Powell	$8,375,000	2016
Avery Bradley	$8,269,663	2016
Tiago Splitter	$8,250,000	2016
Darrell Arthur	$8,070,175	2016
Kosta Koufos	$8,046,500	2016
George Hill	$8,000,000	2016
Anthony Tolliver	$8,000,000	2016
Garrett Temple	$8,000,000	2016
Kevin Garnett	$8,000,000	2016
Jeff Teague	$8,000,000	2016
Tyler Zeller	$8,000,000	2016
Channing Frye	$7,806,971	2016
Trevor Ariza	$7,800,000	2016
Jose Calderon	$7,708,427	2016
Al-Farouq Aminu	$7,680,965	2016
Cole Aldrich	$7,643,979	2016
Corey Brewer	$7,612,172	2016
Markieff Morris	$7,400,000	2016
Festus Ezeli	$7,400,000	2016
JJ Redick	$7,377,500	2016
Cory Joseph	$7,315,000	2016
DJ Augustin	$7,250,000	2016
Boris Diaw	$7,000,000	2016
Rodney Stuckey	$7,000,000	2016
Louis Williams	$7,000,000	2016
Jeremy Lamb	$7,000,000	2016
Sergio Rodriguez	$6,800,000	2016
Carl Landry	$6,750,000	2016
Ed Davis	$6,666,667	2016
Isaiah Thomas	$6,587,131	2016
Victor Oladipo	$6,552,960	2016
Jodie Meeks	$6,540,000	2016
Matt Barnes	$6,508,351	2016
Aron Baynes	$6,500,000	2016
Marco Belinelli	$6,333,333	2016
Jae Crowder	$6,286,408	2016
Lance Thomas	$6,191,000	2016
Tarik Black	$6,191,000	2016
Andrew Nicholson	$6,088,993	2016
Patrick Patterson	$6,050,000	2016
Andrew Wiggins	$6,006,600	2016
Wayne Ellington	$6,000,000	2016
Patrick Beverley	$6,000,000	2016
Ishmael Smith	$6,000,000	2016
Ramon Sessions	$6,000,000	2016
Alex Abrines	$5,994,764	2016
Karl-Anthony Towns	$5,960,160	2016
Ben Simmons	$5,903,160	2016
Otto Porter	$5,893,981	2016
Spencer Hawes	$5,782,450	2016
Josh McRoberts	$5,782,450	2016
Shaun Livingston	$5,782,450	2016
Nikola Mirotic	$5,782,450	2016
Brandan Wright	$5,709,880	2016
Tim Duncan	$5,643,750	2016
Jared Sullinger	$5,628,000	2016
Tyler Johnson	$5,628,000	2016
Wesley Johnson	$5,628,000	2016
Boban Marjanovic	$5,628,000	2016
Brandon Jennings	$5,587,318	2016
Nick Young	$5,443,918	2016
Jabari Parker	$5,374,320	2016
Lance Stephenson	$5,371,672	2016
D'Angelo Russell	$5,332,800	2016
Josh Smith	$5,331,729	2016
Cody Zeller	$5,318,313	2016
PJ Tucker	$5,300,000	2016
Brandon Ingram	$5,281,680	2016
Kyle Korver	$5,239,437	2016
Darren Collison	$5,229,454	2016
Larry Sanders	$5,207,722	2016
Langston Galloway	$5,200,000	2016
Derrick Williams	$5,020,145	2016
Jason Smith	$5,000,000	2016
CJ Watson	$5,000,000	2016
Tony Allen	$5,000,000	2016
Roy Hibbert	$5,000,000	2016
Luis Scola	$5,000,000	2016
Jonas Jerebko	$5,000,000	2016
Alexis Ajinca	$4,863,206	2016
Kyle Singler	$4,837,500	2016
Mike Dunleavy	$4,837,500	2016
Joel Embiid	$4,826,160	2016
Alex Len	$4,823,621	2016
Jahlil Okafor	$4,788,840	2016
Jaylen Brown	$4,743,000	2016
Marcus Morris	$4,625,000	2016
CJ Miles	$4,583,450	2016
Jameer Nelson	$4,540,525	2016
Nerlens Noel	$4,384,490	2016
Aaron Gordon	$4,351,320	2016
Greivis Vasquez	$4,347,826	2016
Kristaps Porzingis	$4,317,720	2016
Dragan Bender	$4,276,320	2016
Vince Carter	$4,264,057	2016
Devin Harris	$4,227,996	2016
Jose Juan Barea	$4,096,950	2016
Ben McLemore	$4,008,882	2016
Leandro Barbosa	$4,000,000	2016
Jordan Hill	$4,000,000	2016
Udonis Haslem	$4,000,000	2016
James Johnson	$4,000,000	2016
Thabo Sefolosha	$4,000,000	2016
Dante Exum	$3,940,320	2016
Kyle O'Quinn	$3,918,750	2016
Mario Hezonja	$3,909,840	2016
Kris Dunn	$3,872,520	2016
Nemanja Bjelica	$3,800,000	2016
Nick Collison	$3,750,000	2016
Kentavious Caldwell-Pope	$3,678,319	2016
Quincy Pondexter	$3,617,978	2016
Marcus Smart	$3,578,880	2016
Bojan Bogdanovic	$3,573,020	2016
Willie Cauley-Stein	$3,551,160	2016
Will Barton	$3,533,333	2016
Paul Pierce	$3,527,920	2016
Buddy Hield	$3,517,200	2016
Brandon Rush	$3,500,000	2016
Lavoy Allen	$3,500,000	2016
Mike Miller	$3,500,000	2016
Anthony Morrow	$3,488,000	2016
Trey Burke	$3,386,597	2016
Kevin Martin	$3,336,000	2016
Mike Scott	$3,333,333	2016
KJ McDaniels	$3,333,333	2016
Troy Daniels	$3,332,940	2016
Julius Randle	$3,267,120	2016
Ronnie Price	$3,251,227	2016
Emmanuel Mudiay	$3,241,800	2016
CJ McCollum	$3,219,579	2016
Jamal Murray	$3,210,840	2016
Patrick Mills	$3,200,000	2016
Michael Carter-Williams	$3,183,526	2016
Omri Casspi	$3,149,524	2016
Steven Adams	$3,140,517	2016
Kelly Olynyk	$3,094,013	2016
Shabazz Muhammad	$3,046,299	2016
Dante Cunningham	$3,000,000	2016
Justin Hamilton	$3,000,000	2016
Giannis Antetokounmpo	$2,995,420	2016
Nik Stauskas	$2,993,040	2016
Stanley Johnson	$2,969,880	2016
Quincy Acy	$2,965,505	2016
Marquese Chriss	$2,941,440	2016
Dewayne Dedmon	$2,898,000	2016
Mindaugas Kuzminskas	$2,898,000	2016
Dion Waiters	$2,898,000	2016
James Ennis	$2,898,000	2016
Nenê	$2,898,000	2016
Zaza Pachulia	$2,898,000	2016
Seth Curry	$2,898,000	2016
Tomas Satoransky	$2,870,813	2016
Tibor Pleiss	$2,800,000	2016
Noah Vonleh	$2,751,360	2016
Frank Kaminsky	$2,730,000	2016
Dennis Schroeder	$2,708,582	2016
Jakob Poeltl	$2,703,960	2016
Aaron Brooks	$2,700,000	2016
Elfrid Payton	$2,613,600	2016
Justise Winslow	$2,593,440	2016
Thon Maker	$2,568,600	2016
Martell Webster	$2,500,000	2016
Richard Jefferson	$2,500,000	2016
Randy Foye	$2,500,000	2016
Malcolm Delaney	$2,500,000	2016
Doug McDermott	$2,483,040	2016
Domantas Sabonis	$2,440,200	2016
Shelvin Mack	$2,433,334	2016
Myles Turner	$2,380,440	2016
Tony Snell	$2,368,327	2016
Archie Goodwin	$2,350,999	2016
Gorgui Dieng	$2,348,782	2016
Trey Lyles	$2,340,600	2016
Mason Plumlee	$2,328,530	2016
Dario Saric	$2,318,280	2016
Taurean Prince	$2,318,280	2016
Tim Hardaway Jr	$2,281,605	2016
Reggie Bullock	$2,255,644	2016
Alonzo Gee	$2,255,408	2016
Zach LaVine	$2,240,880	2016
Devin Booker	$2,223,600	2016
Luc Mbah a Moute	$2,203,000	2016
Georgios Papagiannis	$2,202,240	2016
Maurice Williams	$2,194,500	2016
Andre Roberson	$2,183,072	2016
TJ Warren	$2,128,920	2016
Rudy Gobert	$2,121,287	2016
Cameron Payne	$2,112,480	2016
Joe Ingles	$2,100,000	2016
Denzel Valentine	$2,092,200	2016
Tim Frazier	$2,090,000	2016
Adreian Payne	$2,022,240	2016
Kelly Oubre	$2,006,640	2016
Juan Hernangomez	$1,987,440	2016
Lucas Nogueira	$1,921,320	2016
Jusuf Nurkic	$1,921,320	2016
Terry Rozier	$1,906,440	2016
James Young	$1,825,200	2016
Rashad Vaughn	$1,811,040	2016
Kevin Seraphin	$1,800,000	2016
Wade Baldwin	$1,793,760	2016
Tyler Ennis	$1,733,880	2016
Sam Dekker	$1,720,560	2016
Joffrey Lauvergne	$1,709,719	2016
Henry Ellenson	$1,704,120	2016
Gary Harris	$1,655,880	2016
Jerian Grant	$1,643,040	2016
Malik Beasley	$1,627,320	2016
RJ Hunter	$1,625,240	2016
Bruno Caboclo	$1,589,640	2016
Delon Wright	$1,577,280	2016
Jarrett Jack	$1,571,705	2016
Caris LeVert	$1,562,280	2016
David Lee	$1,551,659	2016
Caron Butler	$1,551,659	2016
Steve Novak	$1,551,659	2016
Jason Terry	$1,551,659	2016
Metta World Peace	$1,551,659	2016
Brandon Bass	$1,551,659	2016
Raymond Felton	$1,551,659	2016
David West	$1,551,659	2016
James Jones	$1,551,659	2016
Chris Andersen	$1,551,659	2016
Mitch McGary	$1,526,040	2016
Justin Anderson	$1,514,160	2016
Marcelo Huertas	$1,500,000	2016
DeAndre Bembry	$1,499,760	2016
Jordan Adams	$1,465,080	2016
Demetrius Jackson	$1,450,000	2016
Malachi Richardson	$1,439,880	2016
Sasha Vujacic	$1,410,598	2016
Gerald Green	$1,410,598	2016
Rodney Hood	$1,406,520	2016
Bobby Portis	$1,404,600	2016
Michael Beasley	$1,403,611	2016
Marreese Speights	$1,403,611	2016
JaVale McGee	$1,403,611	2016
Rondae Hollis-Jefferson	$1,395,600	2016
Willy Hernangomez	$1,375,000	2016
Deyonta Davis	$1,369,229	2016
Nikola Jokic	$1,358,500	2016
Shabazz Napier	$1,350,120	2016
Tyus Jones	$1,339,680	2016
Sasha Kaun	$1,333,420	2016
Timothe Luwawu	$1,326,960	2016
Marcus Thornton	$1,315,448	2016
Ty Lawson	$1,315,448	2016
Alan Anderson	$1,315,448	2016
Clint Capela	$1,296,240	2016
Jarell Martin	$1,286,160	2016
Brice Johnson	$1,273,920	2016
Luke Babbitt	$1,227,286	2016
Jeremy Evans	$1,227,286	2016
Jordan Mickey	$1,223,653	2016
CJ Wilcox	$1,209,600	2016
Larry Nance Jr	$1,207,680	2016
Terrence Jones	$1,207,194	2016
Pascal Siakam	$1,196,040	2016
Kyle Anderson	$1,192,080	2016
Chris McCullough	$1,191,480	2016
Josh Huestis	$1,191,480	2016
Livio Jean-Charles	$1,188,840	2016
Skal Labissiere	$1,188,840	2016
Kevon Looney	$1,182,840	2016
Dejounte Murray	$1,180,080	2016
Damian Jones	$1,171,560	2016
Hollis Thompson	$1,131,040	2016
Isaiah Whitehead	$1,074,145	2016
Rakeem Christmas	$1,052,342	2016
Joseph Young	$1,052,342	2016
John Jenkins	$1,050,961	2016
Thomas Robinson	$1,050,961	2016
Pablo Prigioni	$1,050,961	2016
Brian Roberts	$1,050,961	2016
Glenn Robinson III	$1,050,500	2016
Montrezl Harrell	$1,045,000	2016
Ivica Zubac	$1,034,865	2016
Richaun Holmes	$1,024,000	2016
Anthony Brown	$1,023,838	2016
Jeff Withey	$1,015,696	2016
Robert Covington	$1,015,696	2016
Justin Holiday	$1,015,696	2016
Ian Clark	$1,015,696	2016
Isaiah Canaan	$1,015,696	2016
Anthony Bennett	$1,015,696	2016
Mike Muscala	$1,015,696	2016
DeAndre Liggins	$1,015,695	2016
Walter Tavares	$1,006,000	2016
Damjan Rudez	$980,431	2016
Jerami Grant	$980,431	2016
Louis Amundson	$980,431	2016
JaMychal Green	$980,431	2016
James Michael McAdoo	$980,431	2016
Beno Udrih	$980,431	2016
Nick Johnson	$980,431	2016
Sean Kilpatrick	$980,431	2016
Joe Harris	$980,431	2016
Elton Brand	$980,000	2016
